NCM,NCM_DESCRICAO,CAPITULO
52051200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",52
52051310,Crus,52
52051390,Outros,52
52051400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",52
52051500,-- De título inferior a 125 decitex (número métrico superior a 80),52
52052100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",52
52052200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",52
52052310,Crus,52
52052390,Outros,52
52052400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",52
52052600,"-- De título inferior a 125 decitex, mas não inferior a 106,38 decitex (número métrico superior a 80, mas não superior a 94)",52
52052700,"-- De título inferior a 106,38 decitex, mas não inferior a 83,33 decitex (número métrico superior a 94, mas não superior a 120)",52
52052800,"-- De título inferior a 83,33 decitex (número métrico superior a 120)",52
52053100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",52
52053200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",52
52053300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",52
52053400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",52
52053500,"-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)",52
52054100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",52
52054200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",52
52054300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",52
52054400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",52
52054600,"-- De título inferior a 125 decitex, mas não inferior a 106,38 decitex por fio simples (número métrico superior a 80, mas não superior a 94, por fio simples)",52
52054700,"-- De título inferior a 106,38 decitex, mas não inferior a 83,33 decitex por fio simples (número métrico superior a 94, mas não superior a 120, por fio simples)",52
52054800,"-- De título inferior a 83,33 decitex por fio simples (número métrico superior a 120, por fio simples)",52
52061100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",52
52061200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",52
52061300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52)",52
52061400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",52
52061500,-- De título inferior a 125 decitex (número métrico superior a 80),52
52062100,"-- De título igual ou superior a 714,29 decitex (número métrico não superior a 14)",52
52062200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex (número métrico superior a 14, mas não superior a 43)",52
52062300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex (número métrico superior a 43, mas não superior a 52)",52
52062400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex (número métrico superior a 52, mas não superior a 80)",52
52062500,-- De título inferior a 125 decitex (número métrico superior a 80),52
52063100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",52
52063200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",52
52063300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",52
52063400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",52
52063500,"-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)",52
52064100,"-- De título igual ou superior a 714,29 decitex por fio simples (número métrico não superior a 14, por fio simples)",52
52064200,"-- De título inferior a 714,29 decitex, mas não inferior a 232,56 decitex por fio simples (número métrico superior a 14, mas não superior a 43, por fio simples)",52
52064300,"-- De título inferior a 232,56 decitex, mas não inferior a 192,31 decitex por fio simples (número métrico superior a 43, mas não superior a 52, por fio simples)",52
52064400,"-- De título inferior a 192,31 decitex, mas não inferior a 125 decitex por fio simples (número métrico superior a 52, mas não superior a 80, por fio simples)",52
52064500,"-- De título inferior a 125 decitex por fio simples (número métrico superior a 80, por fio simples)",52
52071000,"- Que contenham pelo menos 85 %, em peso, de algodão",52
52079000,- Outros,52
52081100,"-- Em ponto de tafetá, de peso não superior a 100 g/m2",52
52081200,"-- Em ponto de tafetá, de peso superior a 100 g/m2",52
52081300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52081900,-- Outros tecidos,52
52082100,"-- Em ponto de tafetá, de peso não superior a 100 g/m2",52
52082200,"-- Em ponto de tafetá, de peso superior a 100 g/m2",52
52082300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52082900,-- Outros tecidos,52
52083100,"-- Em ponto de tafetá, de peso não superior a 100 g/m2",52
52083200,"-- Em ponto de tafetá, de peso superior a 100 g/m2",52
52083300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52083900,-- Outros tecidos,52
52084100,"-- Em ponto de tafetá, de peso não superior a 100 g/m2",52
52084200,"-- Em ponto de tafetá, de peso superior a 100 g/m2",52
52084300,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52084900,-- Outros tecidos,52
52085100,"-- Em ponto de tafetá, de peso não superior a 100 g/m2",52
52085200,"-- Em ponto de tafetá, de peso superior a 100 g/m2",52
52085910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52085990,Outros,52
52091100,-- Em ponto de tafetá,52
52091200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52091900,-- Outros tecidos,52
52092100,-- Em ponto de tafetá,52
52092200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52092900,-- Outros tecidos,52
52093100,-- Em ponto de tafetá,52
52093200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52093900,-- Outros tecidos,52
52094100,-- Em ponto de tafetá,52
52094210,Com fios tintos em indigo blue segundo Color Index 73000,52
52094290,Outros,52
52094300,"-- Outros tecidos em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52094900,-- Outros tecidos,52
52095100,-- Em ponto de tafetá,52
52095200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52095900,-- Outros tecidos,52
52101100,-- Em ponto de tafetá,52
52101910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52101990,Outros,52
52102100,-- Em ponto de tafetá,52
52102910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52102990,Outros,52
52103100,-- Em ponto de tafetá,52
52103200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52103900,-- Outros tecidos,52
52104100,-- Em ponto de tafetá,52
52104910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52104990,Outros,52
52105100,-- Em ponto de tafetá,52
52105910,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52105990,Outros,52
52111100,-- Em ponto de tafetá,52
52111200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52111900,-- Outros tecidos,52
52112010,Em ponto de tafetá,52
52112020,"Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52112090,Outros,52
52113100,-- Em ponto de tafetá,52
52113200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52113900,-- Outros tecidos,52
52114100,-- Em ponto de tafetá,52
52114210,Com fios tintos em indigo blue segundo Color Index 73000,52
52114290,Outros,52
52114300,"-- Outros tecidos em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52114900,-- Outros tecidos,52
52115100,-- Em ponto de tafetá,52
52115200,"-- Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",52
52115900,-- Outros tecidos,52
52121100,-- Crus,52
52121200,-- Branqueados,52
52121300,-- Tintos,52
52121400,-- De fios de diversas cores,52
52121500,-- Estampados,52
52122100,-- Crus,52
52122200,-- Branqueados,52
52122300,-- Tintos,52
52122400,-- De fios de diversas cores,52
52122500,-- Estampados,52
53011000,- Linho em bruto ou macerado,53
53011000,Em bruto,53
53012110,Quebrado,53
53012120,Espadelado,53
53012910,Penteado,53
53012990,Outro,53
53013000,- Estopas e desperdícios de linho,53
53021000,- Cânhamo em bruto ou macerado,53
53021000,Em bruto,53
53029000,- Outros,53
53031010,Juta,53
53031010,Macerada,53
53031090,Outras,53
53031090,Maceradas,53
53039010,Juta,53
53039090,Outros,53
53050010,"De abacá, em bruto",53
53050090,Outros,53
53050090,"Estopas e desperdícios, exceto de sisal",53
53050090,"Em bruto, exceto sisal",53
53061000,- Simples,53
53062000,- Retorcidos ou retorcidos múltiplos,53
53071010,De juta,53
53071090,Outros,53
53072010,De juta,53
53072090,Outros,53
53081000,- Fios de cairo (fibra de coco),53
53082000,- Fios de cânhamo,53
53089000,- Outros,53
53091100,-- Crus ou branqueados,53
53091900,-- Outros,53
53092100,-- Crus ou branqueados,53
53092900,-- Outros,53
53101010,Aniagem de juta,53
53101090,Outros,53
53109000,- Outros,53
53110000,Tecidos de outras fibras têxteis vegetais; tecidos de fios de papel.,53
54011011,Não acondicionadas para venda a retalho,54
54011012,Acondicionadas para venda a retalho,54
54011090,Outras,54
54012011,Não acondicionadas para venda a retalho,54
54012012,Acondicionadas para venda a retalho,54
54012090,Outras,54
54021100,-- De aramidas,54
54021910,De náilon,54
54021990,Outros,54
54022010,De copolímero de ácido p-hidroxibenzoico e ácido hidroxinaftoico,54
54022090,Outros,54
54023111,Tintos,54
54023119,Outros,54
54023190,Outros,54
54023211,"Multifilamento com efeito antiestático permanente, de título superior a 110 tex",54
54023219,Outros,54
54023290,Outros,54
54023310,Crus,54
54023320,Tintos,54
54023390,Outros,54
54023400,-- De polipropileno,54
54023900,-- Outros,54
54024400,-- De elastômeros,54
54024510,De aramidas,54
54024520,De náilon,54
54024590,Outros,54
54024600,"-- Outros, de poliésteres, parcialmente orientados",54
54024710,Crus,54
54024720,Tintos,54
54024790,Outros,54
54024800,"-- Outros, de polipropileno",54
54024910,"De polietileno, com tenacidade igual ou superior a 26 cN/tex",54
54024990,Outros,54
54025110,De aramidas,54
54025190,Outros,54
54025200,-- De poliésteres,54
54025300,-- De polipropileno,54
54025900,-- Outros,54
54026110,De aramidas,54
54026190,Outros,54
54026200,-- De poliésteres,54
54026300,-- De polipropileno,54
54026900,-- Outros,54
54031000,"- Fios de alta tenacidade, de raiom viscose",54
54033110,Crus ou branqueados,54
54033190,Outros,54
54033200,"-- De raiom viscose, com torção superior a 120 voltas por metro",54
54033300,-- De acetato de celulose,54
54033900,-- Outros,54
54034100,-- De raiom viscose,54
54034200,-- De acetato de celulose,54
54034900,-- Outros,54
54041100,-- De elastômeros,54
54041200,"-- Outros, de polipropileno",54
54041911,Reabsorvíveis,54
54041919,Outros,54
54041990,Outros,54
54049000,- Outras,54
54050000,"Monofilamentos artificiais, de título igual ou superior a 67 decitex e cuja maior dimensão da seção transversal não seja superior a 1 mm; lâminas e formas semelhantes (palha artificial, por exemplo) de matérias têxteis artificiais, cuja largura aparente não seja superior a 5 mm.",54
54060010,Fios de filamentos sintéticos,54
54060020,Fios de filamentos artificiais,54
54071011,De aramidas,54
54071019,Outros,54
54071021,De aramidas,54
54071029,Outros,54
54072000,- Tecidos obtidos a partir de lâminas ou de formas semelhantes,54
54073000,"- ""Tecidos"" mencionados na Nota 9 da Seção XI",54
54074100,-- Crus ou branqueados,54
54074200,-- Tintos,54
54074300,-- De fios de diversas cores,54
54074400,-- Estampados,54
54075100,-- Crus ou branqueados,54
54075210,Sem fios de borracha,54
54075220,Com fios de borracha,54
54075300,-- De fios de diversas cores,54
54075400,-- Estampados,54
54076100,"-- Que contenham pelo menos 85 %, em peso, de filamentos de poliéster não texturizados",54
54076900,-- Outros,54
54077100,-- Crus ou branqueados,54
54077200,-- Tintos,54
54077300,-- De fios de diversas cores,54
54077400,-- Estampados,54
54078100,-- Crus ou branqueados,54
54078200,-- Tintos,54
54078300,-- De fios de diversas cores,54
54078400,-- Estampados,54
54079100,-- Crus ou branqueados,54
54079200,-- Tintos,54
54079300,-- De fios de diversas cores,54
54079400,-- Estampados,54
54081000,"- Tecidos obtidos a partir de fios de alta tenacidade, de raiom viscose",54
54082100,-- Crus ou branqueados,54
54082200,-- Tintos,54
54082300,-- De fios de diversas cores,54
54082400,-- Estampados,54
54083100,-- Crus ou branqueados,54
