NCM,NCM_DESCRICAO,POSICAO
55152200,"-- Combinadas, principal ou unicamente, com lã ou pelos finos",5515
55152900,-- Outros,5515
55159100,"-- Combinados, principal ou unicamente, com filamentos sintéticos ou artificiais",5515
55159910,"Combinados, principal ou unicamente, com lã ou pelos finos",5515
55159990,Outros,5515
55161100,-- Crus ou branqueados,5516
55161200,-- Tintos,5516
55161300,-- De fios de diversas cores,5516
55161400,-- Estampados,5516
55162100,-- Crus ou branqueados,5516
55162200,-- Tintos,5516
55162300,-- De fios de diversas cores,5516
55162400,-- Estampados,5516
55163100,-- Crus ou branqueados,5516
55163200,-- Tintos,5516
55163300,-- De fios de diversas cores,5516
55163400,-- Estampados,5516
55164100,-- Crus ou branqueados,5516
55164200,-- Tintos,5516
55164300,-- De fios de diversas cores,5516
55164400,-- Estampados,5516
55169100,-- Crus ou branqueados,5516
55169200,-- Tintos,5516
55169300,-- De fios de diversas cores,5516
55169400,-- Estampados,5516
56012110,Pastas (ouates),5601
56012190,Outros artigos de pastas (ouates),5601
56012211,De aramidas,5601
56012219,Outras,5601
56012291,Cilindros para filtros de cigarros,5601
56012299,Outros,5601
56012900,-- Outros,5601
56013010,De aramidas,5601
56013090,Outros,5601
56021000,- Feltros agulhados e artigos obtidos por costura por entrelaçamento (cousus-tricotés),5602
56022100,-- De lã ou de pelos finos,5602
56022900,-- De outras matérias têxteis,5602
56029000,- Outros,5602
56031110,De aramidas,5603
56031120,De poliéster,5603
56031130,De polipropileno,5603
56031140,De raiom viscose,5603
56031190,Outros,5603
56031210,De polietileno de alta densidade,5603
56031220,De aramidas,5603
56031230,De poliéster,5603
56031240,De polipropileno,5603
56031250,De raiom viscose,5603
56031290,Outros,5603
56031310,De polietileno de alta densidade,5603
56031320,De aramidas,5603
56031330,De poliéster,5603
56031340,De polipropileno,5603
56031350,De raiom viscose,5603
56031390,Outros,5603
56031410,De aramidas,5603
56031420,De poliéster,5603
56031430,De polipropileno,5603
56031440,De raiom viscose,5603
56031490,Outros,5603
56039110,De poliéster,5603
56039120,De polipropileno,5603
56039130,De raiom viscose,5603
56039190,Outros,5603
56039210,De polietileno de alta densidade,5603
56039220,De poliéster,5603
56039230,De polipropileno,5603
56039240,De raiom viscose,5603
56039290,Outros,5603
56039310,De polietileno de alta densidade,5603
56039320,De poliéster,5603
56039330,De polipropileno,5603
56039340,De raiom viscose,5603
56039390,Outros,5603
56039410,De poliéster,5603
56039420,De polipropileno,5603
56039430,De raiom viscose,5603
56039490,Outros,5603
56041000,"- Fios e cordas, de borracha, recobertos de têxteis",5604
56049010,Imitações de categute constituídas por fios de seda,5604
56049021,Com borracha,5604
56049022,Com plástico,5604
56049090,Outros,5604
56050010,Com metais preciosos,5605
56050020,"Revestidos por enrolamento, exceto com metais preciosos",5605
56050090,Outros,5605
56060000,"Fios revestidos por enrolamento, lâminas e formas semelhantes das posições 54.04 ou 54.05, revestidas
por enrolamento, exceto os da posição 56.05 e os fios de crina revestidos por enrolamento; fios de froco
(chenille); fios denominados ""de cadeia"" (chaînette).",5606
56072100,-- Cordéis para atadeiras ou enfardadeiras,5607
56072900,-- Outros,5607
56074100,-- Cordéis para atadeiras ou enfardadeiras,5607
56074900,-- Outros,5607
56075011,De náilon,5607
56075019,Outros,5607
56075090,Outros,5607
56079010,De algodão,5607
56079020,"De juta, inferior ao número métrico 0,75 por fio simples",5607
56079090,Outros,5607
56081100,-- Redes confeccionadas para a pesca,5608
56081900,-- Outras,5608
56089000,- Outras,5608
56090010,De algodão,5609
56090090,Outros,5609
57011011,Feitos à mão,5701
57011012,Feitos a máquina,5701
57011020,De pelos finos,5701
57019000,- De outras matérias têxteis,5701
57021000,"- Tapetes denominados Kelim ou Kilim, Schumacks ou Soumak, Karamanie e tapetes semelhantes tecidos à mão",5702
57022000,"- Revestimentos para pisos (pavimentos), de cairo (fibra de coco)",5702
57023100,-- De lã ou de pelos finos,5702
57023200,-- De matérias têxteis sintéticas ou artificiais,5702
57023900,-- De outras matérias têxteis,5702
57024100,-- De lã ou de pelos finos,5702
57024200,-- De matérias têxteis sintéticas ou artificiais,5702
57024900,-- De outras matérias têxteis,5702
57025010,De lã ou de pelos finos,5702
57025020,De matérias têxteis sintéticas ou artificiais,5702
57025090,Outros,5702
57029100,-- De lã ou de pelos finos,5702
57029200,-- De matérias têxteis sintéticas ou artificiais,5702
57029900,-- De outras matérias têxteis,5702
57031000,- De lã ou de pelos finos,5703
57032100,-- Grama (relva),5703
57032900,-- Outros,5703
57033100,-- Grama (relva),5703
57033900,-- Outros,5703
57039000,- De outras matérias têxteis,5703
57041000,"- ""Ladrilhos"" de área da superfície não superior a 0,3 m2",5704
57042000,"- ""Ladrilhos"" de área da superfície superior a 0,3 m2, mas não superior a 1 m2",5704
57049000,- Outros,5704
57050000,"Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados.",5705
58011000,- De lã ou de pelos finos,5801
58012100,"-- Veludos e pelúcias obtidos por trama, não cortados",5801
58012200,"-- Veludos e pelúcias obtidos por trama, cortados, canelados (côtelés)",5801
58012300,-- Outros veludos e pelúcias obtidos por trama,5801
58012600,-- Tecidos de froco (chenille),5801
58012700,-- Veludos e pelúcias obtidos por urdidura,5801
58013100,"-- Veludos e pelúcias obtidos por trama, não cortados",5801
58013200,"-- Veludos e pelúcias obtidos por trama, cortados, canelados (côtelés)",5801
58013300,-- Outros veludos e pelúcias obtidos por trama,5801
58013600,-- Tecidos de froco (chenille),5801
58013700,-- Veludos e pelúcias obtidos por urdidura,5801
58019000,- De outras matérias têxteis,5801
58021000,"- Tecidos atoalhados (turcos), de algodão",5802
58022000,"- Tecidos atoalhados (turcos), de outras matérias têxteis",5802
58023000,- Tecidos tufados,5802
58030010,De algodão,5803
58030090,Outros,5803
58041010,De algodão,5804
58041090,Outros,5804
58042100,-- De fibras sintéticas ou artificiais,5804
58042910,De algodão,5804
58042990,Outras,5804
58043010,De algodão,5804
58043090,Outras,5804
58050010,De algodão,5805
58050020,De fibras sintéticas ou artificiais,5805
58050090,De outras matérias têxteis,5805
58061000,"- Fitas de veludo, de pelúcias, de tecidos de froco (chenille) ou de tecidos atoalhados (turcos)",5806
58062000,"- Outras fitas que contenham, em peso, 5 % ou mais de fios de elastômeros ou de fios de borracha",5806
58063100,-- De algodão,5806
58063200,-- De fibras sintéticas ou artificiais,5806
58063900,-- De outras matérias têxteis,5806
58064000,"- Fitas sem trama, de fios ou fibras paralelizados e colados (bolducs)",5806
58071000,- Tecidos,5807
58079000,- Outros,5807
58081000,- Tranças em peça,5808
58089000,- Outros,5808
58090000,"Tecidos de fios de metal e tecidos de fios metálicos ou de fios têxteis metalizados da posição 56.05, do tipo utilizado em vestuário, para guarnição de interiores ou usos semelhantes, não especificados nem compreendidos noutras posições.",5809
58101000,- Bordados químicos ou aéreos e bordados com fundo recortado,5810
58109100,-- De algodão,5810
58109200,-- De fibras sintéticas ou artificiais,5810
58109900,-- De outras matérias têxteis,5810
58110000,"Artigos têxteis acolchoados em peça, constituídos por uma ou mais camadas de matérias têxteis associadas a uma matéria de enchimento ou estofamento, acolchoados por qualquer processo, exceto os bordados da posição 58.10.",5811
59011000,"- Tecidos revestidos de cola ou de matérias amiláceas, do tipo utilizado na encadernação, cartonagem ou usos semelhantes",5901
59019000,- Outros,5901
59021010,"Impregnadas, recobertas ou revestidas com borracha",5902
59021090,Outras,5902
59022000,- De poliésteres,5902
59029000,- Outras,5902
59031000,- Com poli(cloreto de vinila),5903
59032000,- Com poliuretano,5903
59039000,- Outros,5903
59041000,- Linóleos,5904
59049000,- Outros,5904
59050000,"Revestimentos para paredes, de matérias têxteis.",5905
59061000,- Fitas adesivas de largura não superior a 20 cm,5906
59069100,-- De malha,5906
59069900,-- Outros,5906
59070000,"Outros tecidos impregnados, revestidos ou recobertos; telas pintadas para cenários teatrais, para fundos de estúdio ou para usos semelhantes.",5907
59080000,"Mechas de matérias têxteis, tecidas, entrançadas ou tricotadas, para candeeiros, fogareiros, isqueiros, velas e semelhantes; camisas de incandescência e tecidos tubulares tricotados para a sua fabricação, mesmo impregnados.",5908
59090000,"Mangueiras e tubos semelhantes, de matérias têxteis, mesmo com reforço ou acessórios de outras matérias.",5909
59100000,"Correias transportadoras ou de transmissão, de matérias têxteis, mesmo impregnadas, revestidas ou recobertas, de plástico, ou estratificadas com plástico ou reforçadas com metal ou com outras matérias.",5910
59111000,"- Tecidos, feltros e tecidos forrados de feltro, combinados com uma ou mais camadas de borracha, couro ou de outras matérias, do tipo utilizado na fabricação de guarnições de cardas, e produtos análogos para outros usos técnicos, incluindo as fitas de veludo, impregnadas de borracha, para recobrimento de cilindros de teares",5911
59112010,"De matéria têxtil sintética ou artificial, em peça",5911
59112090,Outras,5911
59113100,-- De peso inferior a 650 g/m2,5911
59113200,-- De peso igual ou superior a 650 g/m2,5911
59114000,"- Tecidos filtrantes e tecidos espessos, do tipo utilizado em prensas de óleo ou outros usos técnicos análogos, incluindo os de cabelo",5911
59119000,- Outros,5911
60011010,De algodão,6001
60011020,De fibras sintéticas ou artificiais,6001
60011090,De outras matérias têxteis,6001
60012100,-- De algodão,6001
60012200,-- De fibras sintéticas ou artificiais,6001
60012900,-- De outras matérias têxteis,6001
60019100,-- De algodão,6001
60019200,-- De fibras sintéticas ou artificiais,6001
60019900,-- De outras matérias têxteis,6001
60024010,De algodão,6002
60024020,De fibras sintéticas ou artificiais,6002
60024090,De outras matérias têxteis,6002
60029010,De algodão,6002
60029020,De fibras sintéticas ou artificiais,6002
60029090,De outras matérias têxteis,6002
60031000,- De lã ou de pelos finos,6003
60032000,- De algodão,6003
60033000,- De fibras sintéticas,6003
60034000,- De fibras artificiais,6003
60039000,- Outros,6003
60041011,Crus ou branqueados,6004
60041012,Tintos,6004
60041013,De fios de diversas cores,6004
60041014,Estampados,6004
60041031,Crus ou branqueados,6004
60041032,Tintos,6004
60041033,De fios de diversas cores,6004
60041034,Estampados,6004
60041041,Crus ou branqueados,6004
60041042,Tintos,6004
60041043,De fios de diversas cores,6004
60041044,Estampados,6004
60041091,Crus ou branqueados,6004
60041092,Tintos,6004
60041093,De fios de diversas cores,6004
60041094,Estampados,6004
60049010,De algodão,6004
60049030,De fibras sintéticas,6004
60049040,De fibras artificiais,6004
60049090,De outras matérias têxteis,6004
60052100,-- Crus ou branqueados,6005
60052200,-- Tintos,6005
60052300,-- De fios de diversas cores,6005
60052400,-- Estampados,6005
60053500,-- Tecidos mencionados na Nota de subposição 1 do presente Capítulo,6005
60053600,"-- Outros, crus ou branqueados",6005
60053700,"-- Outros, tintos",6005
60053800,"-- Outros, de fios de diversas cores",6005
60053900,"-- Outros, estampados",6005
60054100,-- Crus ou branqueados,6005
60054200,-- Tintos,6005
60054300,-- De fios de diversas cores,6005
60054400,-- Estampados,6005
60059010,De lã ou de pelos finos,6005
60059090,Outros,6005
60061000,- De lã ou de pelos finos,6006
60062100,-- Crus ou branqueados,6006
60062200,-- Tintos,6006
60062300,-- De fios de diversas cores,6006
60062400,-- Estampados,6006
60063110,De náilon ou de outras poliamidas,6006
60063120,De poliésteres,6006
60063130,Acrílicos ou modacrílicos,6006
60063190,Outros,6006
60063210,De náilon ou de outras poliamidas,6006
60063220,De poliésteres,6006
60063230,Acrílicos ou modacrílicos,6006
60063290,Outros,6006
60063310,De náilon ou de outras poliamidas,6006
60063320,De poliésteres,6006
60063330,Acrílicos ou modacrílicos,6006
60063390,Outros,6006
60063410,De náilon ou de outras poliamidas,6006
60063420,De poliésteres,6006
60063430,Acrílicos ou modacrílicos,6006
60063490,Outros,6006
60064100,-- Crus ou branqueados,6006
60064200,-- Tintos,6006
60064300,-- De fios de diversas cores,6006
60064400,-- Estampados,6006
60069000,- Outros,6006
61012000,- De algodão,6101
61013000,- De fibras sintéticas ou artificiais,6101
61019010,De lã ou de pelos finos,6101
61019090,Outros,6101
61021000,- De lã ou de pelos finos,6102
61022000,- De algodão,6102
61023000,- De fibras sintéticas ou artificiais,6102
61029000,- De outras matérias têxteis,6102
61031010,De lã ou de pelos finos,6103
61031020,De fibras sintéticas,6103
61031090,De outras matérias têxteis,6103
61032200,-- De algodão,6103
61032300,-- De fibras sintéticas,6103
61032910,De lã ou de pelos finos,6103
61032990,Outros,6103
61033100,-- De lã ou de pelos finos,6103
61033200,-- De algodão,6103
61033300,-- De fibras sintéticas,6103
61033900,-- De outras matérias têxteis,6103
61034100,-- De lã ou de pelos finos,6103
61034200,-- De algodão,6103
61034300,-- De fibras sintéticas,6103
61034900,-- De outras matérias têxteis,6103
61041300,-- De fibras sintéticas,6104
61041910,De lã ou de pelos finos,6104
61041920,De algodão,6104
61041990,De outras matérias têxteis,6104
61042200,-- De algodão,6104
61042300,-- De fibras sintéticas,6104
61042910,De lã ou de pelos finos,6104
61042990,Outros,6104
61043100,-- De lã ou de pelos finos,6104
61043200,-- De algodão,6104
61043300,-- De fibras sintéticas,6104
61043900,-- De outras matérias têxteis,6104
61044100,-- De lã ou de pelos finos,6104
61044200,-- De algodão,6104
61044300,-- De fibras sintéticas,6104
61044400,-- De fibras artificiais,6104
